character,reading,meaning,level,level_label,radical,stroke_count
縕,온,묵은솜,0.5,준특급,糸,10
瑥,온,사람이름,0.5,준특급,玉,10
瘟,온,염병,0.5,준특급,疒,10
兀,올,우뚝할,0.5,준특급,儿,1
瓮,옹,독,0.5,준특급,瓦,4
饔,옹,아침밥,0.5,준특급,食,13
癰,옹,종기,0.5,준특급,疒,18
蛙,와,개구리,0.5,준특급,虫,6
窩,와,움집,0.5,준특급,穴,9
窪,와,웅덩이,0.5,준특급,穴,9
翫,완,구경할,0.5,준특급,羽,9
琓,완,나라이름,0.5,준특급,玉,7
浣,완,빨,0.5,준특급,水,7
豌,완,완두,0.5,준특급,豆,8
碗,완,주발[椀],0.5,준특급,石,8
椀,완,주발[碗],0.5,준특급,木,8
脘,완,중완[胃腑],0.5,준특급,肉,7
琬,완,홀,0.5,준특급,玉,8
娃,왜,예쁠,0.5,준특급,女,6
嵬,외,높을,0.5,준특급,山,10
橈,요,노/꺾어질,0.5,준특급,木,12
嶢,요,높을,0.5,준특급,山,12
繞,요,두를,0.5,준특급,糸,12
燿,요,비칠/빛날,0.5,준특급,火,14
繇,요,성할,0.5,준특급,糸,11
瑤,요,아름다운옥,0.5,준특급,玉,10
蟯,요,요충,0.5,준특급,虫,12
褥,욕,요[藉],0.5,준특급,衣,10
縟,욕,화문놓을,0.5,준특급,糸,10
慂,용,권할,0.5,준특급,心,10
埇,용,길돋울,0.5,준특급,土,7
榕,용,나무이름,0.5,준특급,木,10
墉,용,담[垣],0.5,준특급,土,11
湧,용,물솟을[涌],0.5,준특급,水,9
甬,용,종꼭지,0.5,준특급,用,2
冗,용,한산할/번잡할[宂],0.5,준특급,冖,2
俑,용,허수아비,0.5,준특급,人,7
雩,우,기우제,0.5,준특급,雨,3
盂,우,바리,0.5,준특급,皿,3
釪,우,바리때,0.5,준특급,金,3
禑,우,복,0.5,준특급,示,9
紆,우,얽힐,0.5,준특급,糸,3
藕,우,연뿌리,0.5,준특급,艸,15
玗,우,옥돌,0.5,준특급,玉,3
瑀,우,옥돌,0.5,준특급,玉,9
芋,우,토란,0.5,준특급,艸,3
旴,우,해뜰,0.5,준특급,日,3
栯,욱,나무이름,0.5,준특급,木,6
稶,욱,무성할,0.5,준특급,禾,10
彧,욱,문채,0.5,준특급,彡,7
勖,욱,힘쓸,0.5,준특급,力,9
橒,운,나무이름,0.5,준특급,木,12
熉,운,노란모양,0.5,준특급,火,10
澐,운,큰물결,0.5,준특급,水,12
蕓,운,평지,0.5,준특급,艸,12
亐,울,땅이름,0.5,준특급,乙,3
轅,원,끌채,0.5,준특급,車,10
垣,원,담,0.5,준특급,土,6
円,원,둥글[圓],0.5,준특급,冂,2
沅,원,물이름,0.5,준특급,水,4
洹,원,물이름,0.5,준특급,水,6
湲,원,물졸졸흐를,0.5,준특급,水,9
愿,원,삼갈,0.5,준특급,心,10
嫄,원,여자이름,0.5,준특급,女,10
寃,원,원통할[冤],0.5,준특급,宀,8
爰,원,이에,0.5,준특급,爪,5
鉞,월,도끼,0.5,준특급,金,5
葦,위,갈대,0.5,준특급,艸,9
蝟,위,고슴도치,0.5,준특급,虫,9
暐,위,빛날,0.5,준특급,日,9
蔿,위,애기풀,0.5,준특급,艸,12
瑋,위,옥이름,0.5,준특급,玉,9
褘,위,휘장,0.5,준특급,衣,9
猷,유,꾀할,0.5,준특급,犬,9
逾,유,넘을,0.5,준특급,辵,9
洧,유,물이름,0.5,준특급,水,6
萸,유,수유,0.5,준특급,艸,8
攸,유,아득할,0.5,준특급,攴,3
瑜,유,아름다운옥,0.5,준특급,玉,9
孺,유,어릴,0.5,준특급,子,14
釉,유,유약,0.5,준특급,釆,5
臾,유,잠깐,0.5,준특급,臼,2
濡,유,젖을/막힐,0.5,준특급,水,14
楢,유,졸참나무,0.5,준특급,木,9
侑,유,짝/권할,0.5,준특급,人,6
堉,육,기름진땅,0.5,준특급,土,8
毓,육,키울,0.5,준특급,毋,10
玧,윤,귀막이옥,0.5,준특급,玉,4
奫,윤,물깊고넓을,0.5,준특급,大,11
贇,윤,예쁠,0.5,준특급,貝,11
聿,율,붓,0.5,준특급,聿,0
瀜,융,물깊고넓을,0.5,준특급,水,16
慇,은,은근할,0.5,준특급,心,10
蟻,의,개미,0.5,준특급,虫,13
倚,의,기댈,0.5,준특급,人,8
艤,의,배댈,0.5,준특급,舟,13
懿,의,아름다울,0.5,준특급,心,18
薏,의,율무,0.5,준특급,艸,13
邇,이,가까울,0.5,준특급,辵,14
彛,이,떳떳할[彝],0.5,준특급,彐,13
飴,이,엿,0.5,준특급,食,5
苡,이,율무/질경이[苢],0.5,준특급,艸,5
肄,이,익힐,0.5,준특급,聿,7
貽,이,줄[與],0.5,준특급,貝,5
荑,이,흰비름,0.5,준특급,艸,6
瀷,익,물이름,0.5,준특급,水,17
謚,익,빙그레할,0.5,준특급,言,10
靷,인,가슴걸이,0.5,준특급,革,4
絪,인,기운,0.5,준특급,糸,6
茵,인,자리/사철쑥,0.5,준특급,艸,6
馹,일,역말[驛馬],0.5,준특급,馬,4
荏,임,들깨,0.5,준특급,艸,6
恁,임,생각할,0.5,준특급,心,6
姙,임,아이밸[妊],0.5,준특급,女,6
稔,임,익을,0.5,준특급,禾,8
卄,입,스물[廿],0.5,준특급,一,3
芿,잉,새풀싹,0.5,준특급,艸,4
仍,잉,인할,0.5,준특급,人,2
茨,자,남가새,0.5,준특급,艸,6
孜,자,부지런할,0.5,준특급,子,4
咨,자,차탄할/물을,0.5,준특급,口,6
斫,작,쪼갤,0.5,준특급,斤,5
潺,잔,물졸졸흐를,0.5,준특급,水,12
孱,잔,잔약할,0.5,준특급,子,9
岑,잠,산높을,0.5,준특급,山,4
樟,장,녹나무,0.5,준특급,木,11
牆,장,담,0.5,준특급,爿,13
欌,장,장롱,0.5,준특급,木,18
贓,장,장물,0.5,준특급,貝,14
臧,장,착할,0.5,준특급,臣,8
暲,장,해돋을,0.5,준특급,日,11
梓,재,가래나무,0.5,준특급,木,7
齎,재,가질,0.5,준특급,齊,7
渽,재,강이름,0.5,준특급,水,9
縡,재,일[事],0.5,준특급,糸,10
諍,쟁,간할,0.5,준특급,言,8
箏,쟁,쟁[악기이름],0.5,준특급,竹,8
樗,저,가죽나무,0.5,준특급,木,11
藷,저,감자,0.5,준특급,艸,16
杵,저,공이,0.5,준특급,木,4
菹,저,김치,0.5,준특급,艸,8
楮,저,닥나무,0.5,준특급,木,9
猪,저,돼지[豬],0.5,준특급,犬,9
姐,저,맏누이,0.5,준특급,女,5
苧,저,모시,0.5,준특급,艸,5
紵,저,모시,0.5,준특급,糸,5
渚,저,물가,0.5,준특급,水,9
雎,저,물수리,0.5,준특급,隹,5
儲,저,쌓을,0.5,준특급,人,16
佇,저,우두커니설,0.5,준특급,人,5
這,저,이,0.5,준특급,辵,7
齟,저,이어긋날,0.5,준특급,齒,5
疽,저,종기,0.5,준특급,疒,5
勣,적,공(功),0.5,준특급,力,11
翟,적,꿩,0.5,준특급,羽,8
迪,적,나아갈,0.5,준특급,辵,5
荻,적,물억새,0.5,준특급,艸,7
鏑,적,살촉,0.5,준특급,金,11
詮,전,갖출,0.5,준특급,言,6
佃,전,밭갈,0.5,준특급,人,5
塼,전,벽돌[甎],0.5,준특급,土,11
鈿,전,비녀,0.5,준특급,金,5
鐫,전,새길,0.5,준특급,金,13
佺,전,신선이름,0.5,준특급,人,6
琠,전,옥이름,0.5,준특급,玉,8
筌,전,통발,0.5,준특급,竹,6
畑,전,화전,0.5,준특급,田,4
浙,절,강이름,0.5,준특급,水,7
癤,절,부스럼,0.5,준특급,疒,15
岾,점,고개,0.5,준특급,山,5
鮎,점,메기,0.5,준특급,魚,5
点,점,점[點],0.5,준특급,火,5
摺,접,접을,0.5,준특급,手,11
檉,정,능수버들,0.5,준특급,木,13
姃,정,단정할,0.5,준특급,女,5
晸,정,동틀,0.5,준특급,日,8
瀞,정,맑을,0.5,준특급,水,16
渟,정,물괼,0.5,준특급,水,9
湞,정,물이름,0.5,준특급,水,9
霆,정,벼락,0.5,준특급,雨,7
炡,정,빛날,0.5,준특급,火,5
鋌,정,쇳덩이,0.5,준특급,金,7
淀,정,얕은물,0.5,준특급,水,8
玎,정,옥,0.5,준특급,玉,2
綎,정,인끈,0.5,준특급,糸,7
諪,정,조정할,0.5,준특급,言,9
鉦,정,징,0.5,준특급,金,5
霽,제,갤,0.5,준특급,雨,14
薺,제,냉이,0.5,준특급,艸,14
臍,제,배꼽,0.5,준특급,肉,14
醍,제,제호,0.5,준특급,酉,9
窕,조,그윽할,0.5,준특급,穴,6
俎,조,도마,0.5,준특급,人,7
璪,조,면류관장식,0.5,준특급,玉,13
蚤,조,벼룩,0.5,준특급,虫,4
雕,조,아로새길,0.5,준특급,隹,8
晁,조,아침,0.5,준특급,日,6
吊,조,조상할[弔],0.5,준특급,口,3
鏃,족,살촉,0.5,준특급,金,11
淙,종,물소리,0.5,준특급,水,8
鐘,종,쇠북,0.5,준특급,金,12
倧,종,신인(神人),0.5,준특급,人,8
棕,종,종려나무[椶],0.5,준특급,木,8
悰,종,즐길,0.5,준특급,心,8
蛛,주,거미,0.5,준특급,虫,6
侏,주,난쟁이,0.5,준특급,人,6
澍,주,단비,0.5,준특급,水,12
湊,주,모일,0.5,준특급,水,9
綢,주,빽빽할,0.5,준특급,糸,8
籌,주,산가지/헤아릴,0.5,준특급,竹,14
炷,주,심지,0.5,준특급,火,5
姝,주,예쁠,0.5,준특급,女,6
酎,주,진한술,0.5,준특급,酉,3
冑,주,투구,0.5,준특급,冂,7
粥,죽,죽,0.5,준특급,米,6
畯,준,농부,0.5,준특급,田,7
寯,준,모을,0.5,준특급,宀,13
逡,준,물러갈,0.5,준특급,辵,7
焌,준,불태울,0.5,준특급,火,7
雋,준,영특할,0.5,준특급,隹,5
儁,준,영특할,0.5,준특급,人,13
茁,줄,풀싹,0.5,준특급,艸,5
緝,즙,거둘,0.5,준특급,糸,9
楫,즙,노,0.5,준특급,木,9
拯,증,건질,0.5,준특급,手,6
繒,증,비단,0.5,준특급,糸,12
甑,증,시루,0.5,준특급,瓦,12
烝,증,찔/뭇,0.5,준특급,火,6
蜘,지,거미,0.5,준특급,虫,8
祗,지,공경할,0.5,준특급,示,5
芷,지,구릿대,0.5,준특급,艸,4
沚,지,물가,0.5,준특급,水,4
趾,지,발,0.5,준특급,足,4
砥,지,숫돌,0.5,준특급,石,5
漬,지,적실,0.5,준특급,水,11
贄,지,폐백,0.5,준특급,貝,11
榛,진,개암나무,0.5,준특급,木,10
搢,진,꽂을,0.5,준특급,手,10
縉,진,꽂을,0.5,준특급,糸,10
殄,진,끊을/다할,0.5,준특급,歹,5
唇,진,놀랄,0.5,준특급,口,7
溱,진,많을,0.5,준특급,水,10
縝,진,맺을,0.5,준특급,糸,10
畛,진,밭두렁,0.5,준특급,田,5
瞋,진,부릅뜰,0.5,준특급,目,10
蔯,진,사철쑥,0.5,준특급,艸,11
晉,진,성(姓)/나아갈[晋],0.5,준특급,日,6
軫,진,수레뒤턱나무,0.5,준특급,車,5
瑨,진,옥돌,0.5,준특급,玉,10
璡,진,옥돌,0.5,준특급,玉,12
臻,진,이를,0.5,준특급,至,10
賑,진,진휼,0.5,준특급,貝,7
桭,진,처마,0.5,준특급,木,7
袗,진,홑옷,0.5,준특급,衣,5
蛭,질,거머리,0.5,준특급,虫,6
瓆,질,사람이름,0.5,준특급,玉,15
侄,질,어리석을,0.5,준특급,人,6
潗,집,샘물솟을,0.5,준특급,水,12
鏶,집,쇳조각,0.5,준특급,金,12
磋,차,갈[磨],0.5,준특급,石,10
箚,차,글/찌를,0.5,준특급,竹,8
嵯,차,산높고험할,0.5,준특급,山,10
侘,차,자랑할/실의할,0.5,준특급,人,6
齪,착,악착할,0.5,준특급,齒,7
竄,찬,도망할/내칠,0.5,준특급,穴,13
澯,찬,맑을,0.5,준특급,水,13
簒,찬,빼앗을[篡],0.5,준특급,竹,10
粲,찬,선명할/하얀쌀밥,0.5,준특급,米,7
纘,찬,이을,0.5,준특급,糸,19
紮,찰,묶을,0.5,준특급,糸,5
砦,채,목책,0.5,준특급,石,5
釵,채,비녀,0.5,준특급,金,3
綵,채,비단,0.5,준특급,糸,8
寀,채,채지,0.5,준특급,宀,8
慽,척,근심할,0.5,준특급,心,11
蹠,척,밟을,0.5,준특급,足,11
剔,척,뼈바를,0.5,준특급,刀,8
倜,척,얽매이지않을,0.5,준특급,人,8
韆,천,그네,0.5,준특급,革,15
阡,천,밭둑길,0.5,준특급,阜,3
舛,천,어그러질,0.5,준특급,舛,0
玔,천,옥고리,0.5,준특급,玉,3
仟,천,일천,0.5,준특급,人,3
輟,철,그칠,0.5,준특급,車,8
甛,첨,달[甘],0.5,준특급,甘,6
詹,첨,이를(至),0.5,준특급,言,6
簽,첨,이름둘,0.5,준특급,竹,13
沾,첨,젖을,0.5,준특급,水,5
輒,첩,문득,0.5,준특급,車,7
堞,첩,성가퀴,0.5,준특급,土,9
睫,첩,속눈썹,0.5,준특급,目,8
菁,청,순무,0.5,준특급,艸,8
鯖,청,청어,0.5,준특급,魚,8
剃,체,머리깎을,0.5,준특급,刀,7
剿,초,끊을/노략질할,0.5,준특급,刀,11
椒,초,산초나무,0.5,준특급,木,8
苕,초,완두,0.5,준특급,艸,5
酢,초,초,0.5,준특급,酉,5
醮,초,초례,0.5,준특급,酉,12
艸,초,풀,0.5,준특급,艸,0
矗,촉,우뚝솟을,0.5,준특급,目,19
邨,촌,마을[村],0.5,준특급,邑,4
摠,총,거느릴,0.5,준특급,手,11
悤,총,바쁠,0.5,준특급,心,7
憁,총,실심할,0.5,준특급,心,11
蔥,총,파,0.5,준특급,艸,11
諏,추,가릴,0.5,준특급,言,8
湫,추,늪,0.5,준특급,水,9
萩,추,다북쑥,0.5,준특급,艸,9
騶,추,마부,0.5,준특급,馬,10
雛,추,새새끼,0.5,준특급,隹,10
皺,추,주름질,0.5,준특급,皮,10
筑,축,악기이름,0.5,준특급,竹,6
蹙,축,찡그릴/움츠릴,0.5,준특급,足,11
竺,축,천축,0.5,준특급,竹,2
瑃,춘,옥이름,0.5,준특급,玉,9
朮,출,삽주,0.5,준특급,木,1
鷲,취,독수리,0.5,준특급,鳥,12
嘴,취,부리,0.5,준특급,口,12
驟,취,빠를,0.5,준특급,馬,14
仄,측,기울,0.5,준특급,人,2
厠,측,뒷간,0.5,준특급,厂,9
淄,치,강이름,0.5,준특급,水,8
緇,치,검을,0.5,준특급,糸,8
蚩,치,어리석을,0.5,준특급,虫,4
痴,치,어리석을[癡],0.5,준특급,疒,8
穉,치,어릴,0.5,준특급,禾,11
輜,치,짐수레,0.5,준특급,車,8
梔,치,치자나무,0.5,준특급,木,7
飭,칙,신칙할,0.5,준특급,食,4
柒,칠,옻[漆],0.5,준특급,木,5
琛,침,보배,0.5,준특급,玉,8
朶,타,꽃송이,0.5,준특급,木,2
咤,타,꾸짖을,0.5,준특급,口,6
拖,타,끌,0.5,준특급,手,5
馱,타,짐실을,0.5,준특급,馬,3
晫,탁,밝을,0.5,준특급,日,8
琸,탁,사람이름,0.5,준특급,玉,8
柝,탁,쪼갤/딱따기,0.5,준특급,木,5
啄,탁,쫄,0.5,준특급,口,8
倬,탁,클,0.5,준특급,人,8
坼,탁,터질,0.5,준특급,土,5
嘆,탄,한숨쉴[歎],0.5,준특급,口,11
榻,탑,긴걸상,0.5,준특급,木,10
帑,탕,국고/재물,0.5,준특급,巾,5
邰,태,나라이름,0.5,준특급,邑,5
撑,탱,버틸[撐],0.5,준특급,手,12
兎,토,토끼[兔],0.5,준특급,儿,5
偸,투,훔칠,0.5,준특급,人,9
闖,틈,엿볼,0.5,준특급,門,10
擺,파,벌릴/열,0.5,준특급,手,15
杷,파,비파나무/써레,0.5,준특급,木,4
鈑,판,금박,0.5,준특급,金,4
瓣,판,꽃잎/날름,0.5,준특급,瓜,14
坂,판,언덕,0.5,준특급,土,4
捌,팔,깨뜨릴,0.5,준특급,手,7
叭,팔,나팔,0.5,준특급,口,2
浿,패,강이름,0.5,준특급,水,7
覇,패,으뜸[霸],0.5,준특급,襾,13
狽,패,이리,0.5,준특급,犬,7
烹,팽,삶을,0.5,준특급,火,7
翩,편,빨리날,0.5,준특급,羽,9
枰,평,바둑판,0.5,준특급,木,5
嬖,폐,사랑할,0.5,준특급,女,13
吠,폐,짖을,0.5,준특급,口,4
苞,포,떨기,0.5,준특급,艸,5
匏,포,박,0.5,준특급,勹,9
佈,포,펼,0.5,준특급,人,5
俵,표,나누어줄,0.5,준특급,人,8
驃,표,누런말,0.5,준특급,馬,11
彪,표,범,0.5,준특급,彡,8
飇,표,폭풍,0.5,준특급,風,12
瓢,표,표주박,0.5,준특급,瓜,11
陂,피,방죽,0.5,준특급,阜,5
珌,필,칼집장식옥,0.5,준특급,玉,5
苾,필,필추,0.5,준특급,艸,5
馝,필,향기로울,0.5,준특급,香,5
鰕,하,새우,0.5,준특급,魚,9
昰,하,여름[夏],0.5,준특급,日,5
廈,하,큰집,0.5,준특급,广,10
厦,하,큰집,0.5,준특급,厂,10
瀚,한,넓고클,0.5,준특급,水,16
閒,한,한가할,0.5,준특급,門,4
啣,함,재갈[銜],0.5,준특급,口,8
哈,합,마실,0.5,준특급,口,6
闔,합,문짝,0.5,준특급,門,10
閤,합,합문,0.5,준특급,門,6
伉,항,강직할/짝,0.5,준특급,人,4
杭,항,거룻배,0.5,준특급,木,4
桁,항,차꼬,0.5,준특급,木,6
嫦,항,항아,0.5,준특급,女,11
姮,항,항아(姮娥),0.5,준특급,女,6
蟹,해,게,0.5,준특급,虫,13
垓,해,땅가장자리,0.5,준특급,土,6
孩,해,어린아이,0.5,준특급,子,6
瀣,해,이슬,0.5,준특급,水,16
荇,행,마름풀,0.5,준특급,艸,6
倖,행,요행,0.5,준특급,人,8
餉,향,먹일/양식,0.5,준특급,食,6
珦,향,옥구슬,0.5,준특급,玉,6
櫶,헌,나무이름,0.5,준특급,木,16
奕,혁,클,0.5,준특급,大,6
泫,현,눈물흘릴/이슬맺힐,0.5,준특급,水,5
睍,현,눈불거질,0.5,준특급,目,7
舷,현,뱃전,0.5,준특급,舟,5
俔,현,엿볼,0.5,준특급,人,7
玹,현,옥돌,0.5,준특급,玉,5
晛,현,햇살,0.5,준특급,日,7
頁,혈,머리,0.5,준특급,頁,0
孑,혈,외로울,0.5,준특급,子,0
鋏,협,가위,0.5,준특급,金,7
脇,협,갈비[脅],0.5,준특급,肉,6
夾,협,낄,0.5,준특급,大,4
浹,협,두루미칠,0.5,준특급,水,7
莢,협,콩꼬투리,0.5,준특급,艸,7
熒,형,등불반짝거릴,0.5,준특급,火,10
泂,형,멀,0.5,준특급,水,5
逈,형,멀,0.5,준특급,辵,5
烱,형,빛날,0.5,준특급,火,7
灐,형,사람이름,0.5,준특급,水,18
滎,형,실개천,0.5,준특급,水,10
鎣,형,줄,0.5,준특급,金,10
珩,형,패옥,0.5,준특급,玉,6
蕙,혜,난초/혜초,0.5,준특급,艸,12
暳,혜,별반짝거릴,0.5,준특급,日,11
鞋,혜,신,0.5,준특급,革,6
蹊,혜,지름길,0.5,준특급,足,10
頀,호,구할,0.5,준특급,音,14
蝴,호,나비,0.5,준특급,虫,9
蒿,호,다북쑥,0.5,준특급,艸,10
淏,호,맑을,0.5,준특급,水,8
滸,호,물가,0.5,준특급,水,11
葫,호,물외/마늘,0.5,준특급,艸,9
灝,호,물줄기멀,0.5,준특급,水,21
瓠,호,박,0.5,준특급,瓜,6
壺,호,병,0.5,준특급,士,9
芦,호,지황,0.5,준특급,艸,4
岵,호,초목이우거진산,0.5,준특급,山,5
顥,호,클,0.5,준특급,頁,12
濩,호,퍼질,0.5,준특급,水,14
縞,호,흰깁,0.5,준특급,糸,10
琿,혼,아름다운옥,0.5,준특급,玉,9
烘,홍,불쬘,0.5,준특급,火,6
汞,홍,수은,0.5,준특급,水,3
畵,화,그림,0.5,준특급,田,8
譁,화,지껄일,0.5,준특급,言,11
碻,확,굳을,0.5,준특급,石,10
攫,확,움킬,0.5,준특급,手,20
渙,환,물흩어질,0.5,준특급,水,9
晥,환,밝을,0.5,준특급,日,7
奐,환,빛날,0.5,준특급,大,6
紈,환,흰깁,0.5,준특급,糸,3
豁,활,넓을,0.5,준특급,谷,10
篁,황,대숲,0.5,준특급,竹,9
愰,황,들뜰,0.5,준특급,心,10
晄,황,밝을,0.5,준특급,日,6
簧,황,생황,0.5,준특급,竹,12
湟,황,웅덩이,0.5,준특급,水,9
潢,황,웅덩이,0.5,준특급,水,12
榥,황,책상,0.5,준특급,木,10
璜,황,패옥,0.5,준특급,玉,12
隍,황,해자,0.5,준특급,阜,9
蝗,황,황충[食苗蟲],0.5,준특급,虫,9
幌,황,휘장,0.5,준특급,巾,10
獪,회,교활할,0.5,준특급,犬,13
匯,회,물돌아모일,0.5,준특급,匚,11
澮,회,봇도랑,0.5,준특급,水,13
茴,회,회향,0.5,준특급,艸,6
宖,횡,집울릴,0.5,준특급,宀,5
鐄,횡,큰쇠북,0.5,준특급,金,12
斅,효,가르칠,0.5,준특급,攴,16
驍,효,날랠,0.5,준특급,馬,12
淆,효,뒤섞일,0.5,준특급,水,8
涍,효,물이름,0.5,준특급,水,7
肴,효,안주,0.5,준특급,肉,4
梟,효,올빼미,0.5,준특급,木,7
帿,후,과녁,0.5,준특급,巾,9
煦,후,따스할,0.5,준특급,火,9
珝,후,옥이름,0.5,준특급,玉,6
勛,훈,공[勳],0.5,준특급,力,10
燻,훈,연기치밀,0.5,준특급,火,14
塤,훈,질나발[壎],0.5,준특급,土,10
焄,훈,향내,0.5,준특급,火,7
薨,훙,죽을,0.5,준특급,艸,13
暄,훤,따뜻할,0.5,준특급,日,9
煊,훤,밝을,0.5,준특급,火,9
萱,훤,원추리,0.5,준특급,艸,9
煇,휘,빛날,0.5,준특급,火,9
暉,휘,햇빛,0.5,준특급,日,9
畦,휴,밭이랑,0.5,준특급,田,6
虧,휴,이지러질,0.5,준특급,虍,11
鷸,휼,도요새,0.5,준특급,鳥,12
譎,휼,속일,0.5,준특급,言,12
昕,흔,해돋을,0.5,준특급,日,4
炘,흔,화끈거릴,0.5,준특급,火,4
吃,흘,말더듬을,0.5,준특급,口,3
屹,흘,산우뚝할,0.5,준특급,山,3
訖,흘,이를[至],0.5,준특급,言,3
紇,흘,질낮은실,0.5,준특급,糸,3
翕,흡,모을,0.5,준특급,羽,6
憘,희,기쁠[喜],0.5,준특급,心,12
戱,희,놀이[戲],0.5,준특급,戈,12
晞,희,마를,0.5,준특급,日,7
熺,희,빛날[熹],0.5,준특급,火,12
囍,희,쌍희(雙喜),0.5,준특급,口,19
僖,희,즐거울,0.5,준특급,人,12
曦,희,햇빛,0.5,준특급,日,16
凞,희,화할,0.5,준특급,冫,13
袈,가,가사(袈裟),1,1급,衣,5
苛,가,가혹할,1,1급,艸,5
呵,가,꾸짖을,1,1급,口,5
駕,가,멍에,1,1급,馬,5
哥,가,성(姓),1,1급,口,7
嫁,가,시집갈,1,1급,女,10
稼,가,심을,1,1급,禾,10
嘉,가,아름다울,1,1급,口,11
殼,각,껍질,1,1급,殳,8
恪,각,삼갈,1,1급,心,6
揀,간,가릴,1,1급,手,9
奸,간,간사할,1,1급,女,3
癎,간,간질,1,1급,疒,12
諫,간,간할,1,1급,言,9
墾,간,개간할,1,1급,土,13
竿,간,낚싯대,1,1급,竹,3
澗,간,산골물,1,1급,水,12
艱,간,어려울,1,1급,艮,11
褐,갈,갈색/굵은베,1,1급,衣,9
喝,갈,꾸짖을,1,1급,口,9
竭,갈,다할,1,1급,立,9
紺,감,감색/연보라,1,1급,糸,5
疳,감,감질,1,1급,疒,5
堪,감,견딜,1,1급,土,9
瞰,감,굽어볼,1,1급,目,12
柑,감,귤,1,1급,木,5
勘,감,헤아릴,1,1급,力,9
匣,갑,갑(匣),1,1급,匚,5
閘,갑,수문,1,1급,門,5
糠,강,겨,1,1급,米,11
薑,강,생강,1,1급,艸,13
腔,강,속빌,1,1급,肉,8
慷,강,슬플,1,1급,心,11
凱,개,개선할,1,1급,几,10
芥,개,겨자,1,1급,艸,4
箇,개,낱,1,1급,竹,8
漑,개,물댈,1,1급,水,11
愾,개,성낼,1,1급,心,10
羹,갱,국,1,1급,羊,13
渠,거,개천,1,1급,水,9
倨,거,거만할,1,1급,人,8
醵,거,추렴할,1,1급,酉,13
